customer_id,country,acquisition_channel,device_type,signup_date
6155,IN,Paid Ads,desktop,2023-02-11
6156,NL,Referral,desktop,2022-03-27
6157,DE,Referral,desktop,2025-02-19
6158,BR,Email,desktop,2025-01-28
6159,BR,Organic,mobile,2022-11-08
6160,SE,Paid Ads,desktop,2025-05-26
6161,SE,Paid Ads,mobile,2022-12-14
6162,BR,Organic,desktop,2023-08-16
6163,SE,Paid Ads,desktop,2023-05-26
6164,CA,Email,mobile,2023-11-28
6165,CA,Organic,desktop,2023-06-05
6166,NL,Organic,desktop,2024-05-01
6167,NL,Referral,mobile,2024-01-15
6168,NL,Referral,mobile,2025-10-19
6169,FR,Paid Ads,mobile,2022-05-23
6170,FR,Referral,mobile,2022-11-20
6171,UK,Partnership,mobile,2022-05-15
6172,AU,Organic,desktop,2024-10-12
6173,DE,Organic,mobile,2022-05-19
6174,CA,Organic,mobile,2025-05-26
6175,IN,Referral,desktop,2024-05-30
6176,DE,Paid Ads,mobile,2024-06-17
6177,DE,Partnership,desktop,2024-07-29
6178,IN,Referral,mobile,2023-01-12
6179,US,Paid Ads,mobile,2023-03-01
6180,BR,Organic,desktop,2023-09-12
6181,AU,Paid Ads,mobile,2024-09-05
6182,UK,Organic,mobile,2023-03-23
6183,NL,Partnership,mobile,2022-09-30
6184,IN,Paid Ads,desktop,2025-10-03
6185,FR,Organic,desktop,2022-03-01
6186,NL,Paid Ads,mobile,2025-04-22
6187,SE,Organic,desktop,2025-04-06
6188,IN,Paid Ads,mobile,2023-08-10
6189,NL,Organic,mobile,2022-11-07
6190,BR,Referral,desktop,2022-11-27
6191,BR,Paid Ads,desktop,2024-12-31
6192,BR,Paid Ads,desktop,2024-10-31
6193,NL,Referral,desktop,2025-04-01
6194,BR,Organic,mobile,2025-09-02
6195,CA,Paid Ads,desktop,2024-12-25
6196,FR,Paid Ads,desktop,2022-12-16
6197,UK,Paid Ads,mobile,2023-05-17
6198,IN,Partnership,desktop,2025-06-01
6199,DE,Organic,mobile,2023-03-21
6200,NL,Referral,desktop,2022-06-30
6201,NL,Paid Ads,mobile,2025-01-06
6202,FR,Paid Ads,mobile,2024-01-09
6203,US,Email,mobile,2025-08-17
6204,AU,Organic,mobile,2024-11-09
6205,SE,Email,desktop,2022-08-08
6206,IN,Organic,desktop,2025-09-12
6207,US,Paid Ads,mobile,2023-06-11
6208,SE,Referral,mobile,2023-10-09
6209,AU,Organic,mobile,2024-01-08
6210,DE,Email,mobile,2022-05-12
6211,NL,Organic,desktop,2024-05-10
6212,BR,Email,mobile,2022-10-14
6213,FR,Paid Ads,desktop,2024-01-07
6214,IN,Referral,mobile,2023-10-28
6215,FR,Partnership,desktop,2025-03-22
6216,UK,Paid Ads,mobile,2025-04-22
6217,DE,Organic,mobile,2022-12-11
6218,UK,Email,desktop,2023-11-20
6219,AU,Organic,mobile,2023-11-29
6220,AU,Referral,mobile,2022-12-08
6221,CA,Partnership,desktop,2025-04-17
6222,AU,Referral,desktop,2025-01-11
6223,US,Organic,desktop,2023-02-17
6224,US,Organic,desktop,2023-11-20
6225,BR,Organic,mobile,2022-09-09
6226,NL,Paid Ads,desktop,2024-10-15
6227,FR,Organic,mobile,2022-10-10
6228,NL,Email,mobile,2025-10-18
6229,NL,Paid Ads,mobile,2025-03-30
6230,US,Partnership,mobile,2023-12-23
6231,FR,Email,mobile,2024-08-18
6232,BR,Partnership,desktop,2025-08-08
6233,DE,Organic,desktop,2024-07-20
6234,CA,Paid Ads,desktop,2023-01-19
6235,US,Organic,mobile,2023-12-07
6236,UK,Organic,desktop,2025-06-02
6237,CA,Referral,desktop,2024-11-02
6238,DE,Email,mobile,2024-11-09
6239,AU,Organic,mobile,2025-06-25
6240,NL,Organic,mobile,2025-07-22
6241,IN,Organic,mobile,2025-08-16
6242,BR,Email,desktop,2022-08-17
6243,NL,Partnership,mobile,2024-07-08
6244,AU,Organic,desktop,2025-02-16
6245,DE,Paid Ads,mobile,2025-03-05
6246,UK,Partnership,mobile,2024-09-20
6247,BR,Organic,mobile,2023-01-05
6248,BR,Referral,mobile,2025-04-16
6249,DE,Organic,mobile,2025-01-25
6250,CA,Paid Ads,mobile,2022-07-29
6251,SE,Paid Ads,mobile,2024-03-30
6252,NL,Email,mobile,2023-01-18
6253,CA,Organic,mobile,2023-10-09
6254,US,Organic,mobile,2022-02-18
6255,DE,Organic,desktop,2024-01-06
6256,US,Paid Ads,mobile,2024-07-15
6257,UK,Email,mobile,2024-10-05
6258,CA,Email,mobile,2024-11-24
6259,IN,Organic,mobile,2025-05-26
6260,SE,Email,desktop,2023-04-01
6261,DE,Organic,desktop,2022-10-09
6262,DE,Paid Ads,desktop,2025-06-10
6263,SE,Email,mobile,2022-12-17
6264,BR,Organic,desktop,2025-10-08
6265,AU,Organic,mobile,2025-06-01
6266,UK,Organic,desktop,2024-05-16
6267,CA,Referral,desktop,2025-10-14
6268,DE,Paid Ads,desktop,2022-08-22
6269,DE,Paid Ads,desktop,2023-08-19
6270,SE,Email,desktop,2024-10-26
6271,IN,Email,mobile,2023-10-27
6272,SE,Email,desktop,2025-08-25
6273,SE,Paid Ads,desktop,2022-06-14
6274,NL,Organic,mobile,2024-07-15
6275,CA,Organic,desktop,2024-09-02
6276,BR,Referral,mobile,2024-11-12
6277,SE,Email,mobile,2023-06-06
6278,IN,Partnership,mobile,2023-11-17
6279,BR,Organic,mobile,2025-06-02
6280,FR,Organic,desktop,2023-02-25
6281,CA,Organic,desktop,2025-05-16
6282,DE,Organic,mobile,2024-07-30
6283,FR,Paid Ads,desktop,2025-03-10
6284,BR,Partnership,desktop,2025-01-18
6285,BR,Paid Ads,mobile,2023-03-18
6286,CA,Paid Ads,desktop,2024-08-07
6287,AU,Referral,mobile,2025-06-26
6288,NL,Organic,mobile,2024-02-17
6289,DE,Email,desktop,2025-09-30
6290,FR,Referral,desktop,2024-03-15
6291,SE,Organic,desktop,2022-11-21
6292,UK,Referral,mobile,2023-12-22
6293,AU,Paid Ads,desktop,2025-09-16
6294,DE,Organic,mobile,2023-09-13
6295,UK,Organic,mobile,2025-06-27
6296,NL,Paid Ads,mobile,2025-07-10
6297,UK,Organic,desktop,2023-10-27
6298,SE,Organic,mobile,2022-07-23
6299,UK,Paid Ads,desktop,2025-01-29
6300,AU,Paid Ads,desktop,2023-09-01
6301,US,Referral,desktop,2025-04-01
6302,AU,Partnership,mobile,2024-03-02
6303,SE,Referral,mobile,2024-04-26
6304,FR,Paid Ads,desktop,2025-03-27
6305,US,Email,mobile,2023-12-12
6306,NL,Referral,desktop,2024-03-03
6307,AU,Organic,mobile,2023-12-03
6308,US,Organic,desktop,2023-11-21
6309,BR,Referral,mobile,2024-06-16
6310,AU,Referral,mobile,2025-04-28
6311,US,Partnership,mobile,2023-11-13
6312,CA,Referral,desktop,2024-06-14
6313,FR,Email,mobile,2024-12-02
6314,DE,Organic,desktop,2023-06-28
6315,UK,Paid Ads,desktop,2023-07-11
6316,US,Partnership,desktop,2025-08-29
6317,DE,Organic,mobile,2025-01-28
6318,AU,Organic,mobile,2024-08-17
6319,DE,Paid Ads,desktop,2024-11-06
6320,BR,Email,mobile,2022-03-19
6321,IN,Organic,mobile,2024-10-03
6322,IN,Referral,mobile,2024-05-27
6323,FR,Organic,mobile,2024-07-10
6324,US,Paid Ads,mobile,2023-11-10
6325,BR,Partnership,desktop,2022-07-19
6326,UK,Organic,mobile,2023-02-22
6327,NL,Organic,mobile,2025-09-15
6328,SE,Paid Ads,mobile,2024-01-17
6329,FR,Paid Ads,desktop,2024-04-03
6330,SE,Organic,mobile,2022-05-15
6331,IN,Paid Ads,mobile,2022-04-09
6332,CA,Partnership,desktop,2025-01-22
6333,NL,Organic,mobile,2024-07-01
6334,NL,Organic,desktop,2024-05-26
6335,SE,Paid Ads,mobile,2023-05-17
6336,CA,Paid Ads,mobile,2025-02-20
6337,AU,Organic,mobile,2023-01-08
6338,DE,Referral,mobile,2023-02-16
6339,FR,Partnership,desktop,2024-03-26
6340,BR,Organic,desktop,2023-07-24
6341,NL,Referral,mobile,2023-05-24
6342,SE,Organic,mobile,2024-11-03
6343,DE,Referral,mobile,2024-11-10
6344,IN,Paid Ads,desktop,2025-05-14
6345,BR,Paid Ads,mobile,2024-01-29
6346,SE,Paid Ads,desktop,2022-07-01
6347,FR,Organic,desktop,2023-07-05
6348,UK,Email,desktop,2025-10-13
6349,NL,Paid Ads,mobile,2024-09-08
6350,IN,Organic,mobile,2025-01-13
6351,FR,Partnership,mobile,2022-01-21
6352,US,Organic,mobile,2024-06-06
6353,IN,Referral,desktop,2022-04-09
6354,BR,Paid Ads,mobile,2024-08-07
6355,US,Paid Ads,desktop,2025-08-17
6356,IN,Organic,mobile,2025-10-02
6357,SE,Organic,desktop,2024-07-04
6358,UK,Organic,mobile,2024-03-23
6359,DE,Referral,mobile,2025-09-10
6360,UK,Referral,desktop,2024-12-05
6361,UK,Referral,desktop,2022-06-12
6362,SE,Email,desktop,2024-04-01
6363,CA,Partnership,mobile,2023-05-12
6364,IN,Paid Ads,desktop,2024-04-07
6365,DE,Referral,mobile,2024-03-19
6366,AU,Organic,desktop,2024-08-23
6367,SE,Email,desktop,2023-11-06
6368,CA,Email,mobile,2022-12-31
6369,SE,Organic,mobile,2024-05-20
6370,CA,Paid Ads,mobile,2025-05-20
6371,UK,Partnership,mobile,2024-11-24
6372,NL,Organic,mobile,2023-10-10
6373,NL,Paid Ads,desktop,2025-08-31
6374,US,Organic,desktop,2025-08-09
6375,AU,Paid Ads,desktop,2023-03-21
6376,DE,Organic,desktop,2022-04-13
6377,CA,Organic,mobile,2025-02-16
6378,IN,Organic,mobile,2025-05-17
6379,UK,Email,desktop,2025-10-01
6380,BR,Paid Ads,mobile,2025-07-18
6381,IN,Paid Ads,mobile,2024-09-13
6382,IN,Paid Ads,desktop,2024-06-21
6383,CA,Organic,mobile,2022-03-16
6384,DE,Partnership,desktop,2023-05-23
6385,UK,Email,mobile,2024-03-24
6386,UK,Paid Ads,desktop,2024-10-15
6387,DE,Paid Ads,mobile,2024-07-24
6388,NL,Referral,desktop,2025-02-18
6389,FR,Organic,mobile,2023-07-14
6390,US,Organic,desktop,2024-08-02
6391,SE,Paid Ads,desktop,2022-08-03
6392,US,Partnership,mobile,2024-01-24
6393,NL,Organic,mobile,2025-02-26
6394,CA,Paid Ads,mobile,2024-12-27
6395,CA,Organic,mobile,2025-10-23
6396,AU,Organic,mobile,2023-07-11
6397,US,Paid Ads,desktop,2024-05-13
6398,US,Organic,desktop,2023-09-27
6399,SE,Partnership,desktop,2024-02-29
6400,CA,Paid Ads,mobile,2025-06-15
6401,IN,Organic,desktop,2024-12-17
6402,US,Paid Ads,desktop,2025-07-11
6403,SE,Email,mobile,2023-03-11
6404,DE,Organic,desktop,2025-07-02
6405,BR,Paid Ads,desktop,2022-06-01
6406,DE,Email,mobile,2025-07-17
6407,SE,Organic,desktop,2023-09-27
6408,IN,Partnership,mobile,2023-09-05
6409,AU,Organic,desktop,2024-05-30
6410,CA,Organic,desktop,2025-09-05
6411,AU,Paid Ads,mobile,2022-05-04
6412,AU,Organic,desktop,2023-10-30
6413,SE,Referral,desktop,2025-06-15
6414,CA,Paid Ads,mobile,2023-12-31
6415,UK,Organic,desktop,2023-03-04
6416,BR,Partnership,desktop,2024-02-08
6417,US,Referral,desktop,2023-12-16
6418,AU,Paid Ads,mobile,2025-08-12
6419,DE,Paid Ads,desktop,2025-03-10
6420,UK,Organic,mobile,2024-05-21
6421,UK,Referral,desktop,2025-10-21
6422,IN,Email,desktop,2024-04-01
6423,AU,Organic,mobile,2022-05-28
6424,AU,Paid Ads,desktop,2023-06-17
6425,FR,Paid Ads,desktop,2024-02-23
6426,SE,Organic,mobile,2022-12-18
6427,IN,Email,mobile,2025-09-12
6428,UK,Organic,desktop,2025-03-15
6429,UK,Organic,mobile,2023-06-26
6430,FR,Organic,desktop,2024-09-02
6431,US,Paid Ads,mobile,2025-01-26
6432,NL,Organic,mobile,2025-09-06
6433,DE,Email,mobile,2025-07-10
6434,NL,Referral,desktop,2024-06-03
6435,AU,Organic,desktop,2025-03-23
6436,CA,Referral,desktop,2024-07-30
6437,IN,Referral,desktop,2024-07-19
6438,AU,Organic,mobile,2022-09-27
6439,US,Organic,desktop,2022-10-20
6440,NL,Organic,mobile,2024-06-20
6441,AU,Organic,mobile,2023-06-27
6442,DE,Email,desktop,2022-02-26
6443,UK,Paid Ads,mobile,2025-01-28
6444,SE,Partnership,desktop,2022-03-27
6445,BR,Email,desktop,2024-09-07
6446,AU,Organic,desktop,2024-07-02
6447,US,Email,desktop,2025-10-02
6448,IN,Organic,desktop,2024-04-25
6449,CA,Organic,mobile,2022-06-09
6450,DE,Referral,mobile,2024-07-17
6451,FR,Organic,desktop,2025-05-31
6452,US,Organic,mobile,2025-10-29
6453,NL,Referral,mobile,2024-02-15
6454,SE,Email,mobile,2023-09-14
6455,NL,Organic,desktop,2025-08-04
6456,UK,Organic,desktop,2023-02-18
6457,SE,Paid Ads,mobile,2024-09-30
6458,NL,Referral,mobile,2024-01-13
6459,IN,Organic,desktop,2022-04-17
6460,NL,Partnership,mobile,2023-10-23
6461,DE,Referral,desktop,2023-06-21
6462,DE,Referral,mobile,2024-12-19
6463,BR,Partnership,desktop,2025-09-13
6464,NL,Partnership,mobile,2023-06-26
6465,IN,Organic,mobile,2025-05-01
6466,IN,Organic,desktop,2022-05-21
6467,AU,Email,desktop,2024-07-01
6468,CA,Partnership,mobile,2022-06-25
6469,SE,Referral,mobile,2025-08-30
6470,US,Paid Ads,mobile,2025-03-15
6471,FR,Referral,mobile,2024-11-17
6472,SE,Organic,mobile,2025-05-13
6473,SE,Partnership,desktop,2024-11-06
6474,UK,Paid Ads,mobile,2025-10-02
6475,SE,Partnership,desktop,2025-01-18
6476,UK,Paid Ads,desktop,2025-08-21
6477,AU,Partnership,mobile,2024-06-05
6478,CA,Organic,mobile,2022-10-02
6479,IN,Email,desktop,2024-06-19
6480,BR,Partnership,desktop,2022-10-21
6481,IN,Referral,mobile,2024-09-04
6482,NL,Referral,desktop,2024-04-23
6483,FR,Organic,mobile,2024-10-08
6484,CA,Paid Ads,mobile,2022-01-28
6485,CA,Email,mobile,2023-02-24
6486,AU,Organic,desktop,2024-05-04
6487,FR,Email,desktop,2025-09-15
6488,NL,Referral,mobile,2023-12-14
6489,NL,Organic,desktop,2024-02-07
6490,BR,Organic,mobile,2025-01-19
6491,US,Paid Ads,desktop,2024-09-17
6492,IN,Organic,desktop,2023-08-13
6493,SE,Partnership,mobile,2024-01-20
6494,FR,Referral,mobile,2023-04-05
6495,NL,Paid Ads,desktop,2025-09-30
6496,NL,Organic,mobile,2022-10-29
6497,US,Referral,mobile,2023-11-27
6498,CA,Paid Ads,mobile,2022-03-10
6499,NL,Organic,desktop,2023-04-12
6500,BR,Paid Ads,desktop,2025-03-30
6501,NL,Email,mobile,2023-03-07
6502,NL,Organic,desktop,2022-07-16
6503,US,Paid Ads,desktop,2024-04-13
6504,BR,Partnership,desktop,2022-01-28
6505,DE,Organic,desktop,2022-07-26
6506,UK,Email,mobile,2025-04-27
6507,US,Paid Ads,desktop,2025-03-20
6508,CA,Organic,desktop,2025-08-12
6509,CA,Organic,mobile,2025-06-13
6510,FR,Organic,mobile,2024-12-15
6511,US,Organic,desktop,2022-05-14
6512,AU,Organic,mobile,2025-04-01
6513,US,Organic,desktop,2025-06-04
6514,DE,Organic,desktop,2025-04-18
6515,NL,Referral,mobile,2024-05-25
6516,US,Email,mobile,2023-04-30
6517,AU,Email,mobile,2025-06-04
6518,SE,Paid Ads,mobile,2025-02-01
6519,AU,Partnership,mobile,2025-10-13
6520,CA,Organic,mobile,2022-12-16
6521,DE,Organic,mobile,2023-04-18
6522,NL,Organic,mobile,2023-03-26
6523,AU,Email,mobile,2025-04-11
6524,DE,Email,desktop,2023-02-10
6525,SE,Referral,desktop,2022-06-16
6526,BR,Paid Ads,desktop,2025-10-30
6527,BR,Referral,mobile,2022-03-08
6528,BR,Organic,mobile,2025-05-25
6529,SE,Paid Ads,mobile,2023-11-18
6530,NL,Paid Ads,desktop,2025-05-31
6531,UK,Organic,mobile,2024-07-21
6532,UK,Organic,desktop,2025-07-30
6533,DE,Email,mobile,2025-08-22
6534,BR,Paid Ads,mobile,2022-01-26
6535,CA,Organic,mobile,2022-07-06
6536,NL,Paid Ads,desktop,2023-05-29
6537,UK,Partnership,desktop,2024-11-30
6538,US,Paid Ads,desktop,2025-07-17
6539,FR,Organic,desktop,2024-03-25
6540,IN,Paid Ads,mobile,2024-09-20
6541,SE,Referral,desktop,2023-02-13
6542,SE,Organic,mobile,2025-04-24
6543,UK,Organic,mobile,2025-10-01
6544,SE,Paid Ads,desktop,2023-06-27
6545,BR,Paid Ads,desktop,2024-05-08
6546,IN,Organic,mobile,2022-07-29
6547,CA,Referral,desktop,2024-07-26
6548,US,Partnership,mobile,2024-05-18
6549,DE,Partnership,desktop,2022-11-24
6550,IN,Referral,mobile,2024-03-02
6551,CA,Paid Ads,desktop,2023-10-04
6552,SE,Email,mobile,2024-06-11
6553,UK,Email,mobile,2024-08-27
6554,AU,Email,desktop,2022-01-24
6555,DE,Organic,desktop,2025-03-09
6556,NL,Organic,mobile,2025-01-17
6557,FR,Partnership,desktop,2023-11-19
6558,UK,Partnership,mobile,2022-05-16
6559,SE,Paid Ads,mobile,2025-03-03
6560,UK,Partnership,desktop,2025-09-19
6561,BR,Email,desktop,2023-05-12
6562,SE,Paid Ads,desktop,2023-09-19
6563,UK,Paid Ads,mobile,2023-02-05
6564,IN,Paid Ads,mobile,2024-08-16
6565,IN,Paid Ads,mobile,2022-12-14
6566,US,Partnership,mobile,2023-11-05
6567,US,Paid Ads,mobile,2024-12-31
6568,DE,Email,desktop,2024-07-27
6569,UK,Email,mobile,2023-12-18
6570,US,Organic,desktop,2024-02-02
6571,BR,Organic,desktop,2024-07-30
6572,CA,Referral,mobile,2022-01-17
6573,US,Organic,mobile,2022-07-13
6574,UK,Referral,desktop,2025-07-10
6575,IN,Organic,mobile,2022-07-11
6576,FR,Paid Ads,desktop,2025-01-10
6577,AU,Organic,mobile,2025-08-17
6578,NL,Organic,desktop,2023-06-30
6579,US,Organic,desktop,2023-11-25
6580,NL,Partnership,mobile,2024-08-07
6581,AU,Paid Ads,mobile,2025-07-10
6582,DE,Partnership,mobile,2025-09-07
6583,IN,Partnership,mobile,2025-02-15
6584,IN,Partnership,mobile,2022-07-30
6585,AU,Paid Ads,mobile,2024-11-30
6586,UK,Email,mobile,2024-01-19
6587,NL,Organic,mobile,2024-04-08
6588,NL,Organic,mobile,2022-05-07
6589,AU,Email,desktop,2023-02-18
6590,NL,Organic,mobile,2025-04-09
6591,UK,Partnership,mobile,2024-03-17
6592,IN,Referral,desktop,2023-08-17
6593,DE,Paid Ads,mobile,2023-12-14
6594,BR,Organic,desktop,2025-06-13
6595,IN,Referral,desktop,2025-02-25
6596,CA,Paid Ads,mobile,2023-07-03
6597,CA,Referral,desktop,2022-10-03
6598,IN,Paid Ads,mobile,2023-05-31
6599,UK,Organic,desktop,2025-08-17
6600,BR,Organic,mobile,2024-08-22
6601,DE,Organic,desktop,2024-06-25
6602,NL,Organic,desktop,2024-09-08
6603,CA,Organic,mobile,2023-11-19
6604,CA,Organic,desktop,2025-04-26
6605,CA,Referral,desktop,2024-06-13
6606,SE,Referral,desktop,2022-10-01
6607,UK,Organic,desktop,2022-10-26
6608,IN,Referral,desktop,2024-06-29
6609,BR,Referral,desktop,2025-09-01
6610,IN,Paid Ads,mobile,2023-08-27
6611,SE,Paid Ads,mobile,2025-06-28
6612,CA,Paid Ads,mobile,2025-03-12
6613,AU,Organic,mobile,2023-05-25
6614,SE,Paid Ads,desktop,2022-04-06
6615,UK,Organic,mobile,2022-09-01
6616,DE,Paid Ads,desktop,2025-02-03
6617,NL,Email,mobile,2023-03-05
6618,FR,Paid Ads,desktop,2023-11-26
6619,BR,Referral,mobile,2024-05-17
6620,SE,Email,mobile,2025-01-30
6621,DE,Organic,desktop,2022-09-24
6622,FR,Partnership,mobile,2024-01-14
6623,DE,Organic,desktop,2024-04-26
6624,IN,Partnership,mobile,2024-07-04
6625,IN,Organic,mobile,2025-05-08
6626,CA,Organic,desktop,2023-01-14
6627,US,Referral,desktop,2025-04-27
6628,NL,Partnership,mobile,2024-12-26
6629,UK,Organic,mobile,2024-07-22
6630,UK,Email,mobile,2025-01-02
6631,CA,Referral,mobile,2024-01-22
6632,IN,Organic,desktop,2022-11-13
6633,CA,Paid Ads,mobile,2024-11-26
6634,AU,Paid Ads,mobile,2024-06-14
6635,SE,Organic,desktop,2024-10-28
6636,SE,Email,desktop,2023-10-10
6637,BR,Partnership,desktop,2025-08-04
6638,IN,Referral,mobile,2024-08-29
6639,US,Partnership,desktop,2022-07-28
6640,AU,Organic,mobile,2024-03-12
6641,AU,Organic,mobile,2025-03-04
6642,IN,Email,desktop,2025-04-13
6643,SE,Email,mobile,2024-05-08
6644,FR,Organic,desktop,2025-07-23
6645,SE,Paid Ads,desktop,2023-06-25
6646,BR,Email,mobile,2024-01-20
6647,BR,Organic,mobile,2025-07-27
6648,IN,Organic,mobile,2025-07-24
6649,NL,Referral,mobile,2024-12-18
6650,NL,Partnership,desktop,2025-06-18
6651,US,Email,mobile,2022-08-04
6652,NL,Email,mobile,2025-06-23
6653,DE,Organic,desktop,2023-09-14
6654,DE,Referral,mobile,2023-01-26
6655,UK,Organic,mobile,2023-05-11
6656,DE,Partnership,mobile,2024-01-30
6657,FR,Paid Ads,desktop,2023-05-30
6658,FR,Referral,mobile,2023-09-14
6659,FR,Email,mobile,2022-11-06
6660,DE,Organic,desktop,2023-08-09
6661,US,Partnership,desktop,2024-08-11
6662,SE,Paid Ads,mobile,2024-03-01
6663,IN,Organic,desktop,2023-10-22
6664,CA,Organic,mobile,2025-02-22
6665,UK,Email,desktop,2025-07-22
6666,BR,Email,mobile,2025-03-05
6667,AU,Organic,mobile,2023-10-01
6668,BR,Organic,desktop,2025-02-20
6669,UK,Partnership,desktop,2022-12-09
6670,BR,Organic,mobile,2022-10-28
6671,SE,Referral,desktop,2023-10-21
6672,BR,Referral,mobile,2025-04-27
6673,BR,Email,desktop,2023-05-22
6674,SE,Paid Ads,desktop,2022-06-09
6675,SE,Paid Ads,desktop,2022-10-31
6676,DE,Partnership,desktop,2025-06-17
6677,SE,Organic,desktop,2024-10-21
6678,CA,Organic,mobile,2023-06-02
6679,NL,Organic,mobile,2024-07-22
6680,CA,Partnership,mobile,2024-06-18
6681,BR,Referral,mobile,2024-11-15
6682,CA,Organic,desktop,2023-05-01
6683,UK,Referral,desktop,2025-06-23
6684,IN,Paid Ads,desktop,2023-08-29
6685,NL,Partnership,mobile,2024-12-27
6686,IN,Organic,mobile,2022-02-13
6687,AU,Referral,mobile,2023-11-28
6688,CA,Referral,mobile,2023-10-30
6689,IN,Organic,desktop,2024-07-07
6690,SE,Email,mobile,2022-06-30
6691,US,Organic,mobile,2025-04-09
6692,US,Referral,desktop,2023-04-05
6693,SE,Email,mobile,2024-12-09
6694,IN,Referral,mobile,2025-04-22
6695,BR,Organic,mobile,2024-07-29
6696,SE,Partnership,mobile,2025-02-16
6697,NL,Organic,mobile,2024-11-22
6698,FR,Referral,mobile,2023-11-04
6699,UK,Email,mobile,2025-04-28
6700,BR,Partnership,desktop,2023-08-06
6701,NL,Referral,desktop,2024-08-10
6702,IN,Organic,desktop,2025-02-21
6703,BR,Email,desktop,2023-12-07
6704,BR,Organic,mobile,2023-08-19
6705,IN,Organic,desktop,2024-03-24
6706,SE,Partnership,mobile,2025-05-07
6707,IN,Paid Ads,mobile,2025-08-26
6708,CA,Organic,mobile,2024-07-09
6709,CA,Paid Ads,desktop,2024-11-21
6710,UK,Organic,desktop,2025-07-31
6711,US,Organic,desktop,2022-08-25
6712,DE,Organic,mobile,2023-04-29
6713,UK,Email,mobile,2025-01-13
6714,UK,Email,desktop,2025-05-13
6715,FR,Referral,desktop,2025-06-16
6716,DE,Organic,mobile,2024-01-26
6717,US,Referral,desktop,2022-08-05
6718,BR,Paid Ads,mobile,2024-02-25
6719,DE,Paid Ads,mobile,2023-04-27
6720,FR,Email,mobile,2023-08-01
6721,AU,Paid Ads,mobile,2025-03-21
6722,UK,Referral,mobile,2022-07-06
6723,IN,Partnership,desktop,2025-05-17
6724,UK,Paid Ads,mobile,2024-02-12
6725,SE,Paid Ads,mobile,2024-09-08
6726,FR,Paid Ads,desktop,2022-08-06
6727,UK,Organic,desktop,2023-10-09
6728,UK,Referral,desktop,2022-08-06
6729,DE,Referral,mobile,2025-09-25
6730,DE,Organic,desktop,2025-04-26
6731,IN,Organic,mobile,2024-03-24
6732,NL,Partnership,desktop,2023-04-15
6733,SE,Paid Ads,mobile,2025-08-29
6734,IN,Organic,mobile,2023-10-19
6735,AU,Organic,desktop,2022-12-25
6736,SE,Referral,desktop,2024-07-31
6737,DE,Organic,desktop,2025-09-08
6738,UK,Organic,mobile,2022-01-11
6739,BR,Email,mobile,2023-05-09
6740,UK,Referral,desktop,2025-09-03
6741,US,Organic,mobile,2023-01-13
6742,IN,Organic,desktop,2022-09-24
6743,SE,Paid Ads,mobile,2024-08-08
6744,BR,Organic,desktop,2025-06-20
6745,US,Paid Ads,mobile,2024-04-16
6746,AU,Organic,mobile,2025-10-26
6747,UK,Organic,mobile,2024-12-11
6748,NL,Paid Ads,desktop,2022-07-03
6749,FR,Partnership,desktop,2025-10-25
6750,US,Organic,mobile,2024-01-16
6751,UK,Organic,mobile,2023-07-26
6752,UK,Organic,desktop,2024-07-25
6753,SE,Paid Ads,mobile,2023-08-21
6754,SE,Email,desktop,2022-07-30
6755,NL,Paid Ads,desktop,2022-01-04
6756,US,Email,mobile,2024-03-11
6757,DE,Organic,mobile,2025-05-26
6758,SE,Email,desktop,2024-08-11
6759,FR,Organic,mobile,2025-10-31
6760,UK,Organic,mobile,2023-07-25
6761,UK,Organic,mobile,2023-07-15
6762,AU,Organic,desktop,2022-12-23
6763,AU,Paid Ads,mobile,2022-12-31
6764,NL,Paid Ads,desktop,2023-07-23
6765,US,Referral,desktop,2025-04-11
6766,CA,Organic,desktop,2025-08-03
6767,BR,Paid Ads,desktop,2025-10-08
6768,SE,Organic,mobile,2023-04-29
6769,US,Referral,mobile,2025-07-10
6770,UK,Organic,desktop,2023-09-26
6771,IN,Organic,desktop,2022-09-23
6772,AU,Paid Ads,desktop,2025-06-28
6773,BR,Email,desktop,2024-10-24
6774,SE,Referral,desktop,2023-01-01
6775,DE,Organic,desktop,2024-02-14
6776,DE,Organic,desktop,2023-07-26
6777,AU,Organic,mobile,2025-02-12
6778,US,Paid Ads,mobile,2024-03-16
6779,SE,Paid Ads,desktop,2025-10-21
6780,BR,Organic,desktop,2022-05-20
6781,UK,Paid Ads,mobile,2023-11-03
6782,US,Paid Ads,desktop,2024-04-22
6783,AU,Paid Ads,mobile,2024-05-19
6784,NL,Organic,mobile,2023-09-07
6785,CA,Paid Ads,mobile,2025-02-03
6786,US,Organic,mobile,2025-07-03
6787,FR,Email,desktop,2025-09-04
6788,SE,Email,desktop,2025-04-24
6789,DE,Organic,mobile,2025-06-09
6790,FR,Organic,mobile,2024-07-16
6791,US,Organic,mobile,2025-05-15
6792,US,Paid Ads,desktop,2023-08-20
6793,FR,Partnership,desktop,2024-01-03
6794,NL,Organic,desktop,2023-09-09
6795,FR,Email,desktop,2024-04-03
6796,UK,Paid Ads,mobile,2023-07-23
6797,BR,Email,desktop,2025-09-25
6798,FR,Referral,desktop,2023-09-03
6799,FR,Referral,mobile,2022-08-24
6800,SE,Paid Ads,desktop,2024-06-17
6801,BR,Email,mobile,2022-05-25
