subscription_id,customer_id,plan_id,start_date,cancel_date,status,mrr_usd
4199,6209,5,2024-02-13,,active,49.92
4200,6210,3,2022-05-29,2022-07-29,cancelled,119.0
4201,6217,5,2022-12-21,,active,49.92
4202,6217,2,2022-12-25,,active,59.0
4203,6220,2,2023-01-15,2023-01-15,cancelled,59.0
4204,6221,1,2025-05-18,,active,29.0
4205,6222,5,2025-01-14,,active,49.92
4206,6223,4,2023-03-21,2024-03-21,cancelled,24.92
4207,6224,1,2023-11-22,2023-11-22,cancelled,29.0
4208,6225,1,2022-10-17,2023-01-17,cancelled,29.0
4209,6226,6,2024-11-15,,active,99.92
4210,6230,4,2024-01-12,2024-01-12,cancelled,24.92
4211,6233,6,2024-08-12,2025-03-12,cancelled,99.92
4212,6234,2,2023-01-30,,active,59.0
4213,6234,6,2023-02-07,2023-04-07,cancelled,99.92
4214,6235,4,2023-12-31,,active,24.92
4215,6235,1,2024-01-19,2024-04-19,cancelled,29.0
4216,6238,5,2024-12-06,,active,49.92
4217,6239,6,2025-08-23,,active,99.92
4218,6239,5,2025-07-13,2025-07-13,cancelled,49.92
4219,6241,3,2025-09-25,,active,119.0
4220,6242,3,2022-10-02,,active,119.0
4221,6242,4,2022-10-14,,active,24.92
4222,6243,4,2024-08-30,2025-05-28,cancelled,24.92
4223,6243,2,2024-09-05,2025-03-05,cancelled,59.0
4224,6244,1,2025-04-02,2025-04-02,cancelled,29.0
4225,6247,2,2023-02-15,2024-08-15,cancelled,59.0
4226,6249,1,2025-02-12,,active,29.0
4227,6251,6,2024-05-25,,active,99.92
4228,6253,4,2023-11-22,,active,24.92
4229,6254,5,2022-04-14,,active,49.92
4230,6256,1,2024-09-07,,active,29.0
4231,6257,4,2024-11-04,2025-01-04,cancelled,24.92
4232,6260,1,2023-05-04,2025-05-04,cancelled,29.0
4233,6261,5,2022-11-22,2024-05-22,cancelled,49.92
4234,6263,5,2023-01-31,2023-01-31,cancelled,49.92
4235,6268,6,2022-09-10,,active,99.92
4236,6270,1,2024-12-19,2025-02-19,cancelled,29.0
4237,6271,1,2023-11-25,,active,29.0
4238,6272,1,2025-10-03,,active,29.0
4239,6273,1,2022-06-14,,active,29.0
4240,6278,2,2023-11-22,,active,59.0
4241,6280,4,2023-04-21,2024-09-21,cancelled,24.92
4242,6282,6,2024-09-16,2025-04-16,cancelled,99.92
4243,6283,4,2025-04-03,2025-04-03,cancelled,24.92
4244,6284,6,2025-02-17,,active,99.92
4245,6285,2,2023-03-27,2024-02-27,cancelled,59.0
4246,6285,6,2023-05-15,2025-07-15,cancelled,99.92
4247,6287,2,2025-07-22,2025-07-22,cancelled,59.0
4248,6288,6,2024-03-08,2025-01-08,cancelled,99.92
4249,6293,2,2025-09-21,2025-09-21,cancelled,59.0
4250,6296,1,2025-08-30,,active,29.0
4251,6298,6,2022-08-30,2022-11-30,cancelled,99.92
4252,6298,3,2022-09-06,2025-03-06,cancelled,119.0
4253,6301,6,2025-05-20,2025-05-20,cancelled,99.92
4254,6302,6,2024-03-02,2025-03-02,cancelled,99.92
4255,6305,6,2024-01-12,2025-10-12,cancelled,99.92
4256,6307,3,2023-12-28,2024-05-28,cancelled,119.0
4257,6309,6,2024-06-26,,active,99.92
4258,6310,6,2025-06-06,2025-08-06,cancelled,99.92
4259,6310,5,2025-06-25,2025-07-25,cancelled,49.92
4260,6312,1,2024-07-26,,active,29.0
4261,6316,2,2025-09-13,,active,59.0
4262,6317,1,2025-02-14,,active,29.0
4263,6318,4,2024-09-17,,active,24.92
4264,6319,6,2024-12-01,,active,99.92
4265,6321,1,2024-11-14,,active,29.0
4266,6322,6,2024-07-16,,active,99.92
4267,6323,5,2024-07-24,,active,49.92
4268,6327,1,2025-10-05,,active,29.0
4269,6328,2,2024-03-02,,active,59.0
4270,6329,1,2024-04-16,2024-09-16,cancelled,29.0
4271,6330,6,2022-06-12,,active,99.92
4272,6330,5,2022-06-20,2025-02-20,cancelled,49.92
4273,6331,4,2022-05-26,2023-10-26,cancelled,24.92
4274,6332,6,2025-02-22,,active,99.92
4275,6334,5,2024-06-21,2024-06-21,cancelled,49.92
4276,6335,3,2023-05-20,,active,119.0
4277,6338,3,2023-02-17,,active,119.0
4278,6339,6,2024-05-20,,active,99.92
4279,6339,3,2024-04-28,2024-10-28,cancelled,119.0
4280,6341,4,2023-06-11,2024-10-11,cancelled,24.92
4281,6341,1,2023-06-03,2024-06-03,cancelled,29.0
4282,6343,3,2024-11-25,,active,119.0
4283,6344,5,2025-06-16,2025-06-16,cancelled,49.92
4284,6345,3,2024-02-21,,active,119.0
4285,6346,5,2022-08-18,2023-07-18,cancelled,49.92
4286,6349,5,2024-09-17,2025-05-17,cancelled,49.92
4287,6351,4,2022-03-19,2025-10-19,cancelled,24.92
4288,6352,6,2024-06-20,,active,99.92
4289,6352,4,2024-07-02,,active,24.92
4290,6353,3,2022-04-14,2022-11-14,cancelled,119.0
4291,6354,4,2024-09-03,,active,24.92
4292,6354,5,2024-08-09,,active,49.92
4293,6357,4,2024-08-10,2025-03-10,cancelled,24.92
4294,6358,1,2024-04-04,2025-06-04,cancelled,29.0
4295,6360,6,2024-12-12,2024-12-12,cancelled,99.92
4296,6361,1,2022-07-25,,active,29.0
4297,6363,5,2023-07-06,2024-12-06,cancelled,49.92
4298,6364,5,2024-04-07,,active,49.92
4299,6364,4,2024-05-01,,active,24.92
4300,6365,4,2024-03-26,,active,24.92
4301,6365,5,2024-04-12,,active,49.92
4302,6367,2,2023-12-29,,active,59.0
4303,6368,6,2023-02-25,,active,99.92
4304,6370,2,2025-07-11,2025-07-11,cancelled,59.0
4305,6371,4,2024-12-29,,active,24.92
4306,6372,6,2023-11-07,,active,99.92
4307,6373,6,2025-10-22,,active,99.92
4308,6374,1,2025-09-16,,active,29.0
4309,6377,6,2025-02-24,2025-09-24,cancelled,99.92
4310,6378,4,2025-07-09,,active,24.92
4311,6378,2,2025-06-18,,active,59.0
4312,6380,4,2025-08-25,,active,24.92
4313,6380,2,2025-09-08,,active,59.0
4314,6381,5,2024-10-23,,active,49.92
4315,6382,5,2024-07-21,,active,49.92
4316,6382,1,2024-07-03,,active,29.0
4317,6383,2,2022-04-12,2023-05-12,cancelled,59.0
4318,6384,3,2023-06-28,,active,119.0
4319,6385,5,2024-05-04,2024-06-04,cancelled,49.92
4320,6386,6,2024-12-06,,active,99.92
4321,6386,2,2024-12-01,,active,59.0
4322,6388,3,2025-03-07,,active,119.0
4323,6390,3,2024-09-21,,active,119.0
4324,6391,3,2022-09-09,2023-11-09,cancelled,119.0
4325,6392,1,2024-01-25,2025-03-25,cancelled,29.0
4326,6393,3,2025-04-08,,active,119.0
4327,6393,4,2025-04-13,,active,24.92
4328,6394,5,2025-01-07,,active,49.92
4329,6396,4,2023-08-04,2023-08-04,cancelled,24.92
4330,6397,5,2024-05-29,,active,49.92
4331,6399,6,2024-03-03,,active,99.92
4332,6403,6,2023-03-14,2024-11-14,cancelled,99.92
4333,6405,6,2022-07-11,,active,99.92
4334,6406,6,2025-07-22,2025-07-22,cancelled,99.92
4335,6408,5,2023-09-07,,active,49.92
4336,6408,6,2023-09-12,2024-08-12,cancelled,99.92
4337,6409,4,2024-06-26,2025-05-26,cancelled,24.92
4338,6409,6,2024-06-06,,active,99.92
4339,6410,2,2025-10-11,,active,59.0
4340,6411,4,2022-05-18,2023-11-18,cancelled,24.92
4341,6412,3,2023-12-26,,active,119.0
4342,6415,3,2023-05-01,2024-12-01,cancelled,119.0
4343,6416,2,2024-03-31,,active,59.0
4344,6417,6,2023-12-30,2024-05-29,cancelled,99.92
4345,6419,3,2025-03-16,,active,119.0
4346,6422,6,2024-04-28,,active,99.92
4347,6423,1,2022-06-02,2022-06-02,cancelled,29.0
4348,6424,5,2023-07-06,2025-03-06,cancelled,49.92
4349,6425,5,2024-03-05,,active,49.92
4350,6425,6,2024-04-19,,active,99.92
4351,6426,1,2022-12-27,,active,29.0
4352,6427,6,2025-09-13,,active,99.92
4353,6428,1,2025-04-07,,active,29.0
4354,6428,6,2025-04-02,,active,99.92
4355,6429,1,2023-08-08,,active,29.0
4356,6430,2,2024-09-04,,active,59.0
4357,6430,4,2024-10-20,,active,24.92
4358,6431,3,2025-01-28,2025-03-28,cancelled,119.0
4359,6432,1,2025-10-09,,active,29.0
4360,6438,5,2022-11-10,2024-06-10,cancelled,49.92
4361,6438,3,2022-11-02,2025-04-02,cancelled,119.0
4362,6439,3,2022-11-11,,active,119.0
4363,6440,2,2024-06-27,2024-11-27,cancelled,59.0
4364,6442,1,2022-04-04,,active,29.0
4365,6443,1,2025-02-20,2025-02-20,cancelled,29.0
4366,6445,4,2024-10-20,,active,24.92
4367,6446,2,2024-07-02,,active,59.0
4368,6447,4,2025-10-09,,active,24.92
4369,6448,3,2024-06-05,2024-12-05,cancelled,119.0
4370,6449,3,2022-07-07,2023-04-07,cancelled,119.0
4371,6450,4,2024-09-14,,active,24.92
4372,6451,1,2025-06-12,,active,29.0
4373,6453,5,2024-03-29,,active,49.92
4374,6453,2,2024-03-11,2025-01-11,cancelled,59.0
4375,6454,2,2023-10-19,,active,59.0
4376,6455,1,2025-08-04,,active,29.0
4377,6456,2,2023-03-17,,active,59.0
4378,6456,6,2023-03-31,,active,99.92
4379,6458,5,2024-02-20,2025-08-20,cancelled,49.92
4380,6459,5,2022-05-10,,active,49.92
4381,6460,3,2023-11-11,2024-11-11,cancelled,119.0
4382,6461,6,2023-06-30,2023-06-30,cancelled,99.92
4383,6462,5,2025-01-12,2025-06-12,cancelled,49.92
4384,6464,5,2023-08-15,,active,49.92
4385,6465,2,2025-05-11,2025-06-11,cancelled,59.0
4386,6466,5,2022-05-24,,active,49.92
4387,6467,3,2024-08-13,,active,119.0
4388,6467,2,2024-08-16,,active,59.0
4389,6469,4,2025-10-06,,active,24.92
4390,6470,1,2025-03-26,,active,29.0
4391,6471,4,2024-11-26,2025-07-26,cancelled,24.92
4392,6471,1,2024-12-06,,active,29.0
4393,6474,2,2025-10-13,,active,59.0
4394,6475,2,2025-02-14,2025-02-14,cancelled,59.0
4395,6476,6,2025-09-05,,active,99.92
4396,6478,4,2022-11-24,2022-11-24,cancelled,24.92
4397,6478,1,2022-11-23,,active,29.0
4398,6479,1,2024-06-23,,active,29.0
4399,6480,4,2022-11-30,2025-08-28,cancelled,24.92
4400,6482,4,2024-05-12,2024-08-12,cancelled,24.92
4401,6482,5,2024-06-05,,active,49.92
4402,6484,1,2022-02-05,2022-02-05,cancelled,29.0
4403,6486,4,2024-06-02,,active,24.92
4404,6486,1,2024-05-16,,active,29.0
4405,6488,1,2024-01-07,,active,29.0
4406,6492,6,2023-09-17,2023-09-17,cancelled,99.92
4407,6492,2,2023-09-01,2023-12-01,cancelled,59.0
4408,6493,2,2024-02-13,2024-06-13,cancelled,59.0
4409,6496,6,2022-12-08,2024-12-08,cancelled,99.92
4410,6497,4,2024-01-02,2025-03-02,cancelled,24.92
4411,6498,5,2022-04-06,2025-01-06,cancelled,49.92
4412,6498,1,2022-05-02,2023-02-02,cancelled,29.0
4413,6499,4,2023-05-24,2025-05-24,cancelled,24.92
4414,6503,4,2024-05-13,,active,24.92
4415,6503,6,2024-05-12,2024-05-12,cancelled,99.92
4416,6504,6,2022-02-26,,active,99.92
4417,6506,5,2025-05-12,2025-05-12,cancelled,49.92
4418,6508,4,2025-09-09,,active,24.92
4419,6508,1,2025-09-09,,active,29.0
4420,6509,6,2025-06-19,,active,99.92
4421,6512,1,2025-04-27,2025-05-27,cancelled,29.0
4422,6513,4,2025-06-10,,active,24.92
4423,6514,1,2025-04-27,,active,29.0
4424,6515,4,2024-05-30,2024-05-30,cancelled,24.92
4425,6517,5,2025-07-24,,active,49.92
4426,6518,1,2025-02-13,,active,29.0
4427,6520,2,2023-02-11,2023-04-11,cancelled,59.0
4428,6521,1,2023-05-27,,active,29.0
4429,6524,3,2023-02-24,,active,119.0
4430,6525,1,2022-07-10,,active,29.0
4431,6528,6,2025-06-17,,active,99.92
4432,6530,6,2025-06-06,,active,99.92
4433,6532,4,2025-09-04,,active,24.92
4434,6533,4,2025-09-05,2025-10-05,cancelled,24.92
4435,6535,2,2022-08-24,2024-10-24,cancelled,59.0
4436,6536,1,2023-07-20,2023-10-20,cancelled,29.0
4437,6537,6,2025-01-19,,active,99.92
4438,6537,4,2025-01-24,,active,24.92
4439,6538,4,2025-09-14,2025-10-14,cancelled,24.92
4440,6539,5,2024-03-27,2024-04-27,cancelled,49.92
4441,6540,6,2024-10-13,,active,99.92
4442,6541,2,2023-03-20,2024-03-20,cancelled,59.0
4443,6542,3,2025-05-18,2025-10-18,cancelled,119.0
4444,6544,6,2023-07-12,2024-11-12,cancelled,99.92
4445,6546,3,2022-08-05,,active,119.0
4446,6546,1,2022-08-15,2025-08-15,cancelled,29.0
4447,6547,1,2024-08-19,,active,29.0
4448,6547,5,2024-08-05,,active,49.92
4449,6548,4,2024-07-09,,active,24.92
4450,6548,6,2024-06-11,2025-08-11,cancelled,99.92
4451,6549,2,2023-01-08,2024-08-08,cancelled,59.0
4452,6550,3,2024-04-04,2025-08-04,cancelled,119.0
4453,6550,2,2024-04-02,,active,59.0
4454,6552,6,2024-07-31,2024-12-30,cancelled,99.92
4455,6552,5,2024-06-23,,active,49.92
4456,6553,5,2024-09-29,2025-05-28,cancelled,49.92
4457,6555,5,2025-05-01,2025-05-01,cancelled,49.92
4458,6557,6,2023-12-22,2024-10-22,cancelled,99.92
4459,6558,3,2022-07-01,2024-02-01,cancelled,119.0
4460,6560,5,2025-10-10,,active,49.92
4461,6563,1,2023-04-02,2024-06-02,cancelled,29.0
4462,6566,3,2023-12-26,2025-05-26,cancelled,119.0
4463,6567,1,2025-02-21,,active,29.0
4464,6568,5,2024-09-10,,active,49.92
4465,6569,6,2024-01-03,2024-11-03,cancelled,99.92
4466,6570,5,2024-03-30,2025-01-30,cancelled,49.92
4467,6571,6,2024-07-31,,active,99.92
4468,6572,6,2022-02-22,2022-08-22,cancelled,99.92
4469,6574,3,2025-07-10,2025-10-10,cancelled,119.0
4470,6574,5,2025-07-16,,active,49.92
4471,6575,2,2022-08-01,2023-09-01,cancelled,59.0
4472,6575,1,2022-07-13,,active,29.0
4473,6577,3,2025-09-30,,active,119.0
4474,6579,2,2024-01-23,,active,59.0
4475,6581,3,2025-07-31,,active,119.0
4476,6585,5,2025-01-21,2025-03-21,cancelled,49.92
4477,6585,3,2025-01-05,,active,119.0
4478,6586,1,2024-02-19,2024-03-19,cancelled,29.0
4479,6587,1,2024-05-23,2024-05-23,cancelled,29.0
4480,6589,1,2023-02-23,2023-05-23,cancelled,29.0
4481,6592,1,2023-09-04,2025-08-04,cancelled,29.0
4482,6592,4,2023-09-18,,active,24.92
4483,6595,4,2025-04-18,,active,24.92
4484,6597,5,2022-10-27,2022-12-27,cancelled,49.92
4485,6598,3,2023-07-08,,active,119.0
4486,6598,4,2023-06-23,2023-06-23,cancelled,24.92
4487,6599,4,2025-09-24,,active,24.92
4488,6601,3,2024-07-10,,active,119.0
4489,6605,5,2024-06-22,2024-06-22,cancelled,49.92
4490,6605,2,2024-07-20,2024-07-20,cancelled,59.0
4491,6608,4,2024-08-22,2025-07-22,cancelled,24.92
4492,6609,3,2025-10-13,,active,119.0
4493,6610,4,2023-09-06,2023-09-06,cancelled,24.92
4494,6611,5,2025-07-27,,active,49.92
4495,6612,1,2025-05-03,,active,29.0
4496,6612,3,2025-04-28,,active,119.0
4497,6613,2,2023-06-17,,active,59.0
4498,6613,3,2023-06-18,,active,119.0
4499,6614,4,2022-04-07,,active,24.92
4500,6617,1,2023-04-21,,active,29.0
4501,6618,1,2023-11-26,2023-11-26,cancelled,29.0
4502,6618,3,2023-12-02,2025-10-02,cancelled,119.0
4503,6619,1,2024-07-12,2024-07-12,cancelled,29.0
4504,6621,6,2022-09-28,,active,99.92
4505,6622,3,2024-02-16,,active,119.0
4506,6624,3,2024-07-30,,active,119.0
4507,6625,5,2025-05-14,,active,49.92
4508,6625,3,2025-06-14,2025-08-14,cancelled,119.0
4509,6626,4,2023-02-15,2024-04-15,cancelled,24.92
4510,6627,1,2025-06-01,2025-09-01,cancelled,29.0
4511,6628,3,2025-01-22,,active,119.0
4512,6629,4,2024-08-15,,active,24.92
4513,6630,3,2025-01-27,,active,119.0
4514,6631,3,2024-02-12,,active,119.0
4515,6632,5,2022-12-25,2022-12-25,cancelled,49.92
4516,6633,3,2024-12-12,,active,119.0
4517,6635,2,2024-11-27,2024-11-27,cancelled,59.0
4518,6636,4,2023-10-14,2025-04-14,cancelled,24.92
4519,6637,1,2025-09-23,,active,29.0
4520,6638,6,2024-09-09,,active,99.92
4521,6640,4,2024-03-20,2024-08-20,cancelled,24.92
4522,6641,2,2025-04-30,2025-10-30,cancelled,59.0
4523,6642,5,2025-06-02,,active,49.92
4524,6643,3,2024-06-26,,active,119.0
4525,6643,5,2024-06-22,,active,49.92
4526,6644,3,2025-09-20,,active,119.0
4527,6645,6,2023-08-16,,active,99.92
4528,6646,3,2024-01-31,2024-08-29,cancelled,119.0
4529,6647,3,2025-09-08,,active,119.0
4530,6648,2,2025-07-28,,active,59.0
4531,6649,2,2025-01-29,,active,59.0
4532,6651,3,2022-09-28,2022-09-28,cancelled,119.0
4533,6652,3,2025-06-25,,active,119.0
4534,6652,6,2025-07-28,,active,99.92
4535,6653,4,2023-09-16,,active,24.92
4536,6654,6,2023-02-16,,active,99.92
4537,6655,5,2023-07-04,,active,49.92
4538,6655,1,2023-05-30,,active,29.0
4539,6657,4,2023-06-20,2025-03-20,cancelled,24.92
4540,6659,4,2022-12-20,2023-06-20,cancelled,24.92
4541,6660,2,2023-09-05,2023-10-05,cancelled,59.0
4542,6661,3,2024-09-07,,active,119.0
4543,6661,5,2024-08-23,2024-08-23,cancelled,49.92
4544,6663,5,2023-12-14,2023-12-14,cancelled,49.92
4545,6665,1,2025-08-12,,active,29.0
4546,6665,3,2025-08-08,,active,119.0
4547,6666,6,2025-04-07,,active,99.92
4548,6667,5,2023-11-23,2025-03-23,cancelled,49.92
4549,6669,2,2023-01-29,,active,59.0
4550,6671,5,2023-11-17,2024-10-17,cancelled,49.92
4551,6672,1,2025-06-23,,active,29.0
4552,6673,5,2023-07-16,2024-03-16,cancelled,49.92
4553,6674,3,2022-06-13,2024-04-13,cancelled,119.0
4554,6675,3,2022-11-20,2023-12-20,cancelled,119.0
4555,6681,6,2024-12-24,2025-07-24,cancelled,99.92
4556,6685,5,2025-02-24,2025-02-24,cancelled,49.92
4557,6686,3,2022-03-29,2022-04-29,cancelled,119.0
4558,6686,6,2022-04-06,2022-04-06,cancelled,99.92
4559,6687,3,2023-12-12,,active,119.0
4560,6689,6,2024-07-26,2024-09-26,cancelled,99.92
4561,6690,3,2022-08-21,2022-10-21,cancelled,119.0
4562,6694,2,2025-05-20,,active,59.0
4563,6694,1,2025-06-06,2025-06-06,cancelled,29.0
4564,6695,5,2024-09-22,2025-04-22,cancelled,49.92
4565,6695,6,2024-09-15,,active,99.92
4566,6696,3,2025-03-23,,active,119.0
4567,6698,5,2023-11-07,2023-11-07,cancelled,49.92
4568,6702,1,2025-03-10,,active,29.0
4569,6702,3,2025-03-24,2025-10-24,cancelled,119.0
4570,6703,3,2023-12-25,2024-01-25,cancelled,119.0
4571,6705,6,2024-05-22,2024-08-22,cancelled,99.92
4572,6706,4,2025-06-02,,active,24.92
4573,6708,3,2024-07-17,,active,119.0
4574,6709,5,2025-01-08,,active,49.92
4575,6710,4,2025-08-20,,active,24.92
4576,6712,4,2023-05-09,2025-02-09,cancelled,24.92
4577,6713,6,2025-03-06,,active,99.92
4578,6714,4,2025-05-22,,active,24.92
4579,6714,3,2025-06-12,,active,119.0
4580,6716,1,2024-03-12,,active,29.0
4581,6717,4,2022-08-10,2023-04-10,cancelled,24.92
4582,6721,5,2025-05-15,2025-05-15,cancelled,49.92
4583,6723,1,2025-07-05,,active,29.0
4584,6725,6,2024-10-25,,active,99.92
4585,6726,3,2022-09-30,2022-09-30,cancelled,119.0
4586,6727,4,2023-11-11,,active,24.92
4587,6727,6,2023-11-17,,active,99.92
4588,6729,1,2025-10-15,2025-10-15,cancelled,29.0
4589,6733,5,2025-10-27,,active,49.92
4590,6734,3,2023-11-05,2024-05-05,cancelled,119.0
4591,6737,4,2025-09-14,,active,24.92
4592,6738,2,2022-03-10,2022-04-10,cancelled,59.0
4593,6739,1,2023-05-31,2025-07-28,cancelled,29.0
4594,6739,2,2023-05-18,,active,59.0
4595,6740,3,2025-10-24,,active,119.0
4596,6740,5,2025-10-07,,active,49.92
4597,6741,6,2023-03-03,2023-03-03,cancelled,99.92
4598,6742,1,2022-10-07,2024-11-07,cancelled,29.0
4599,6743,5,2024-09-22,2024-09-22,cancelled,49.92
4600,6745,2,2024-04-17,,active,59.0
4601,6748,2,2022-07-30,2022-09-30,cancelled,59.0
4602,6751,5,2023-08-18,2025-03-18,cancelled,49.92
4603,6752,5,2024-08-03,2024-08-03,cancelled,49.92
4604,6752,6,2024-09-09,,active,99.92
4605,6753,5,2023-10-10,,active,49.92
4606,6753,1,2023-10-08,2024-04-08,cancelled,29.0
4607,6755,6,2022-02-22,2023-04-22,cancelled,99.92
4608,6757,3,2025-05-27,,active,119.0
4609,6758,4,2024-09-06,,active,24.92
4610,6761,2,2023-09-10,2024-07-10,cancelled,59.0
4611,6762,2,2023-01-16,,active,59.0
4612,6764,6,2023-08-03,,active,99.92
4613,6765,2,2025-05-02,,active,59.0
4614,6767,5,2025-10-13,,active,49.92
4615,6767,1,2025-10-27,,active,29.0
4616,6769,3,2025-08-16,,active,119.0
4617,6770,2,2023-10-13,2024-03-13,cancelled,59.0
4618,6772,3,2025-07-01,,active,119.0
4619,6772,4,2025-08-03,,active,24.92
4620,6774,6,2023-02-19,2023-02-19,cancelled,99.92
4621,6776,5,2023-09-06,2025-06-06,cancelled,49.92
4622,6778,2,2024-03-17,2024-09-17,cancelled,59.0
4623,6779,2,2025-10-25,,active,59.0
4624,6781,3,2023-11-17,2024-07-17,cancelled,119.0
4625,6782,3,2024-04-30,,active,119.0
4626,6783,2,2024-07-14,,active,59.0
4627,6784,1,2023-10-15,,active,29.0
4628,6785,2,2025-02-20,2025-02-20,cancelled,59.0
4629,6785,6,2025-03-15,,active,99.92
4630,6786,2,2025-07-03,,active,59.0
4631,6791,2,2025-05-30,,active,59.0
4632,6793,2,2024-02-24,,active,59.0
4633,6794,1,2023-10-07,2024-08-07,cancelled,29.0
4634,6795,2,2024-04-30,,active,59.0
4635,6798,2,2023-09-08,2023-09-08,cancelled,59.0
4636,6798,1,2023-10-18,2023-10-18,cancelled,29.0
4637,6799,6,2022-09-26,2025-01-26,cancelled,99.92
4638,6801,3,2022-05-31,2022-06-30,cancelled,119.0
4639,6802,1,2022-09-23,2023-11-23,cancelled,29.0
4640,6804,4,2024-04-13,2024-09-13,cancelled,24.92
4641,6805,6,2024-03-17,,active,99.92
4642,6806,3,2025-04-22,,active,119.0
4643,6808,1,2024-03-25,2024-11-25,cancelled,29.0
4644,6811,3,2025-04-13,,active,119.0
4645,6814,2,2025-06-08,,active,59.0
4646,6815,6,2024-05-14,2024-09-14,cancelled,99.92
4647,6818,6,2025-09-26,,active,99.92
4648,6823,4,2025-10-31,,active,24.92
4649,6824,5,2025-10-05,,active,49.92
4650,6826,2,2025-05-02,,active,59.0
4651,6827,5,2023-04-21,2023-09-21,cancelled,49.92
4652,6828,2,2023-04-13,2024-08-13,cancelled,59.0
4653,6829,4,2025-02-04,,active,24.92
4654,6830,5,2024-01-14,,active,49.92
4655,6831,2,2025-09-08,,active,59.0
4656,6835,1,2025-09-08,,active,29.0
4657,6835,5,2025-09-15,,active,49.92
4658,6837,3,2024-01-10,2025-02-10,cancelled,119.0
4659,6838,6,2024-10-16,,active,99.92
4660,6840,2,2025-10-07,,active,59.0
4661,6841,6,2025-09-11,2025-09-11,cancelled,99.92
4662,6842,2,2023-01-09,2023-01-09,cancelled,59.0
4663,6843,4,2022-11-10,2025-04-10,cancelled,24.92
4664,6844,5,2022-08-31,,active,49.92
4665,6847,5,2024-03-15,2025-06-15,cancelled,49.92
4666,6848,1,2024-04-27,,active,29.0
4667,6850,2,2022-07-12,2024-11-12,cancelled,59.0
4668,6851,1,2023-05-04,2023-08-04,cancelled,29.0
4669,6852,5,2025-09-24,,active,49.92
4670,6852,2,2025-09-18,,active,59.0
4671,6855,2,2022-04-17,2024-10-17,cancelled,59.0
4672,6860,4,2024-11-23,,active,24.92
4673,6863,3,2025-09-22,,active,119.0
4674,6864,3,2022-08-13,2025-05-13,cancelled,119.0
4675,6864,2,2022-08-19,2022-08-19,cancelled,59.0
4676,6866,2,2023-10-12,2024-10-12,cancelled,59.0
4677,6867,6,2024-02-15,2025-01-15,cancelled,99.92
4678,6871,3,2024-06-20,,active,119.0
4679,6872,6,2022-08-04,2022-08-04,cancelled,99.92
4680,6873,4,2024-10-16,,active,24.92
4681,6874,1,2023-11-05,2025-01-05,cancelled,29.0
4682,6875,2,2025-07-31,,active,59.0
4683,6876,6,2024-03-01,2024-03-01,cancelled,99.92
4684,6876,5,2024-03-15,,active,49.92
4685,6878,1,2023-03-23,2024-04-23,cancelled,29.0
4686,6879,4,2025-05-14,,active,24.92
4687,6881,6,2025-04-19,,active,99.92
4688,6882,6,2023-03-22,2023-03-22,cancelled,99.92
4689,6883,4,2023-09-19,2023-09-19,cancelled,24.92
4690,6885,1,2025-09-14,,active,29.0
4691,6886,2,2025-09-01,2025-09-01,cancelled,59.0
4692,6886,4,2025-10-10,,active,24.92
4693,6887,5,2023-03-23,2023-04-23,cancelled,49.92
4694,6888,2,2023-12-20,,active,59.0
4695,6888,6,2023-12-23,2025-06-23,cancelled,99.92
4696,6889,4,2022-12-22,,active,24.92
4697,6891,3,2024-05-09,,active,119.0
4698,6892,1,2025-09-13,,active,29.0
4699,6893,3,2025-10-02,,active,119.0
4700,6895,5,2024-06-26,2024-10-26,cancelled,49.92
4701,6898,4,2022-02-09,,active,24.92
4702,6899,3,2023-10-23,2025-07-23,cancelled,119.0
4703,6901,5,2023-06-15,2024-07-15,cancelled,49.92
4704,6902,2,2023-03-20,,active,59.0
4705,6902,1,2023-03-24,,active,29.0
4706,6903,1,2022-05-29,2025-05-28,cancelled,29.0
4707,6904,2,2024-12-13,,active,59.0
4708,6907,5,2023-06-13,,active,49.92
4709,6907,6,2023-06-17,,active,99.92
4710,6910,1,2024-04-29,2025-09-28,cancelled,29.0
4711,6911,4,2024-02-12,,active,24.92
4712,6911,1,2024-03-12,,active,29.0
4713,6912,1,2025-10-30,,active,29.0
4714,6913,4,2023-04-10,,active,24.92
4715,6914,2,2023-05-27,2024-11-27,cancelled,59.0
4716,6917,4,2024-01-27,,active,24.92
4717,6918,6,2025-10-04,,active,99.92
4718,6920,2,2024-02-11,,active,59.0
4719,6923,6,2023-05-16,2023-05-16,cancelled,99.92
4720,6925,1,2024-10-03,,active,29.0
4721,6925,5,2024-11-17,2024-11-17,cancelled,49.92
4722,6926,1,2022-04-17,,active,29.0
4723,6928,4,2024-11-20,,active,24.92
4724,6929,3,2025-02-23,2025-08-23,cancelled,119.0
4725,6931,2,2023-09-20,2023-11-20,cancelled,59.0
4726,6932,3,2022-08-25,2024-08-25,cancelled,119.0
4727,6934,6,2022-11-01,2023-04-01,cancelled,99.92
4728,6935,6,2025-09-28,,active,99.92
4729,6936,4,2024-05-05,,active,24.92
4730,6939,1,2024-05-22,,active,29.0
4731,6940,6,2023-10-05,,active,99.92
4732,6941,1,2025-05-06,2025-09-06,cancelled,29.0
4733,6942,5,2025-06-28,,active,49.92
4734,6943,2,2025-01-05,2025-10-05,cancelled,59.0
4735,6944,6,2022-05-28,2023-05-28,cancelled,99.92
